SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HiPr,LOW_PRICE,CLOSE_PRICE,AvgPr,Vol,Val_CR,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ADANIPORTS, EQ,12/24/24,1191.8,1198,1203.1,1180,1182.2,1188.44,1380778,164.0969,60997,510468,36.97
ADANIPORTS, EQ,12/23/24,1182.45,1189.95,1199,1174.25,1191.8,1188.66,1540796,183.1479,67782,618421,40.14
ADANIPORTS, EQ,12/20/24,1205,1205,1215.9,1176.2,1182.45,1193.7,3045185,363.505,98212,1209949,39.73
ADANIPORTS, EQ,12/19/24,1210.05,1187.5,1209,1185,1205,1201.74,1541271,185.2214,65159,469641,30.47
ADANIPORTS, EQ,12/18/24,1231.9,1236,1238.9,1207.25,1210.05,1216.75,1931870,235.0608,73020,761645,39.43
ADANIPORTS, EQ,12/17/24,1243.15,1235.1,1259.5,1229.05,1231.9,1244.69,2684726,334.1639,82277,1143503,42.59
ADANIPORTS, EQ,12/16/24,1259.95,1258,1261.85,1240.95,1243.15,1247.01,1337624,166.8024,63737,446656,33.39
ADANIPORTS, EQ,12/13/24,1244,1241.95,1262,1230,1259.95,1250.1,2818291,352.3141,100455,723269,25.66
ADANIPORTS, EQ,12/12/24,1233.8,1233.8,1268,1223.45,1244,1250.42,5457302,682.3901,150445,1231035,22.56
ADANIPORTS, EQ,12/11/24,1248.75,1254.1,1258.35,1230.75,1233.8,1239.73,2595435,321.7649,95424,1082203,41.7
